f1807_08,1,,160,train,26414840,26414840,1848422100
f0316_21,1,,380,train,26414840,26414840,4489025100
f0669_11,1,,274,train,26414840,26414840,3168723600
f1025_22,2,,221,train,26414840,26414840,2508572850
f1655_34,2,,114,train,26414840,26414840,1320301500
f1943_00,2,,162,train,26414840,26414840,1848422100
f0108_12,3,,415,train,26414840,26414840,4885115550
f3641_13,3,,167,train,26414840,26414840,1980452250
f1336_30,3,,253,train,26414840,26414840,2904663300
f0494_20,4,,413,train,26414840,26414840,4885115550
f0068_00,4,,353,train,26414840,26414840,4092934650
f1545_40,4,,143,train,26414840,26414840,1584361800
f0669_11,5,,274,train,26414840,26414840,3168723600
f1612_47,5,,162,train,26414840,26414840,1848422100
f3491_31,5,,179,train,26414840,26414840,2112482400
f1811_11,6,,140,train,26414840,26414840,1584361800
f1249_33,6,,297,train,26414840,26414840,3432783900
f1227_38,6,,254,train,26414840,26414840,2904663300
f0072_36,7,,381,train,26414840,26414840,4489025100
f1943_00,7,,162,train,26414840,26414840,1848422100
f0711_11,7,,337,train,26414840,26414840,3960904500
f3292_31,8,,168,train,26414840,26414840,1980452250
f0719_05,8,,266,train,26414840,26414840,3036693450
f2176_64,8,,159,train,26414840,26414840,1848422100
f2455_72,9,,173,train,26414840,26414840,1980452250
f0448_39,9,,302,train,26414840,26414840,3564814050
f1884_05,9,,169,train,26414840,26414840,1980452250
f4046_46,10,,161,train,26414840,26414840,1848422100
f3736_09,10,,180,train,26414840,26414840,2112482400
f0295_17,10,,383,train,26414840,26414840,4489025100
f3453_15,11,,140,train,26414840,26414840,1584361800
f3272_48,11,,163,train,26414840,26414840,1848422100
f1307_25,11,,187,train,26414840,26414840,2112482400
f3750_00,12,,177,train,26414840,26414840,1980452250
f2496_56,12,,170,train,26414840,26414840,1980452250
f3898_28,12,,179,train,26414840,26414840,2112482400
f0985_44,13,,277,train,26414840,26414840,3168723600
f0739_42,13,,332,train,26414840,26414840,3828874350
